url,status,final_url,redirects,bytes,file,content_type
https://cofar.cl/category/medicamentos/gastrointestinal/antiulcerosos,200,https://cofar.cl/category/medicamentos/gastrointestinal/antiulcerosos,,314331,category_medicamentos_gastrointestinal_antiulcerosos.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/gastrointestinal/digestivos,200,https://cofar.cl/category/medicamentos/gastrointestinal/digestivos,,314295,category_medicamentos_gastrointestinal_digestivos.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/gastrointestinal/antiemeticos,200,https://cofar.cl/category/medicamentos/gastrointestinal/antiemeticos,,314326,category_medicamentos_gastrointestinal_antiemeticos.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/gastrointestinal/laxantes,200,https://cofar.cl/category/medicamentos/gastrointestinal/laxantes,,314271,category_medicamentos_gastrointestinal_laxantes.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/gastrointestinal/otros-gastrointestinal,200,https://cofar.cl/category/medicamentos/gastrointestinal/otros-gastrointestinal,,314439,category_medicamentos_gastrointestinal_otros-gastrointestinal.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/hormona-del-crecimiento,200,https://cofar.cl/category/medicamentos/hormona-del-crecimiento,,309788,category_medicamentos_hormona-del-crecimiento.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/huesos-y-articulaciones,200,https://cofar.cl/category/medicamentos/huesos-y-articulaciones,,311695,category_medicamentos_huesos-y-articulaciones.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/huesos-y-articulaciones/antirreumaticos,200,https://cofar.cl/category/medicamentos/huesos-y-articulaciones/antirreumaticos,,312271,category_medicamentos_huesos-y-articulaciones_antirreumaticos.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/huesos-y-articulaciones/calcios,200,https://cofar.cl/category/medicamentos/huesos-y-articulaciones/calcios,,312168,category_medicamentos_huesos-y-articulaciones_calcios.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/huesos-y-articulaciones/relajantes-musculares,200,https://cofar.cl/category/medicamentos/huesos-y-articulaciones/relajantes-musculares,,312336,category_medicamentos_huesos-y-articulaciones_relajantes-musculares.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/oftalmologico,200,https://cofar.cl/category/medicamentos/oftalmologico,,311449,category_medicamentos_oftalmologico.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/oftalmologico/antibiotico-ocular,200,https://cofar.cl/category/medicamentos/oftalmologico/antibiotico-ocular,,312137,category_medicamentos_oftalmologico_antibiotico-ocular.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/oftalmologico/glaucoma,200,https://cofar.cl/category/medicamentos/oftalmologico/glaucoma,,312010,category_medicamentos_oftalmologico_glaucoma.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/oftalmologico/lubricante-ocular,200,https://cofar.cl/category/medicamentos/oftalmologico/lubricante-ocular,,312118,category_medicamentos_oftalmologico_lubricante-ocular.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/respiratorio,200,https://cofar.cl/category/medicamentos/respiratorio,,311350,category_medicamentos_respiratorio.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/respiratorio/antitusivo,200,https://cofar.cl/category/medicamentos/respiratorio/antitusivo,,311949,category_medicamentos_respiratorio_antitusivo.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/respiratorio/asma,200,https://cofar.cl/category/medicamentos/respiratorio/asma,,311877,category_medicamentos_respiratorio_asma.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/respiratorio/descongestionantes,200,https://cofar.cl/category/medicamentos/respiratorio/descongestionantes,,312045,category_medicamentos_respiratorio_descongestionantes.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-femenina,200,https://cofar.cl/category/medicamentos/salud-femenina,,311476,category_medicamentos_salud-femenina.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-femenina/anticonceptivos,200,https://cofar.cl/category/medicamentos/salud-femenina/anticonceptivos,,312121,category_medicamentos_salud-femenina_anticonceptivos.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-femenina/hormonoterapia,200,https://cofar.cl/category/medicamentos/salud-femenina/hormonoterapia,,312109,category_medicamentos_salud-femenina_hormonoterapia.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-femenina/test-de-embarazo,200,https://cofar.cl/category/medicamentos/salud-femenina/test-de-embarazo,,312133,category_medicamentos_salud-femenina_test-de-embarazo.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-masculina,200,https://cofar.cl/category/medicamentos/salud-masculina,,310881,category_medicamentos_salud-masculina.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-masculina/disfuncion,200,https://cofar.cl/category/medicamentos/salud-masculina/disfuncion,,311224,category_medicamentos_salud-masculina_disfuncion.html,text/html; charset=utf-8
https://cofar.cl/category/medicamentos/salud-masculina/prostaticos,200,https://cofar.cl/category/medicamentos/salud-masculina/prostaticos,,311478,category_medicamentos_salud-masculina_prostaticos.html,text/html; charset=utf-8
